Date,Port Name,State,Port Code,Border,Measure,Value,Year,Month,Month_Name,Quarter,Region
2001-10-01,Del Rio,Texas,2302,Mexico,Personal Transportation,477254,2001,10,October,4,South
2001-10-01,Del Rio,Texas,2302,Mexico,Public Transportation,1128,2001,10,October,4,South
2001-10-01,Derby Line,Vermont,209,Canada,Commercial Transportation,26311,2001,10,October,4,Northeast
2001-10-01,Derby Line,Vermont,209,Canada,Personal Transportation,157329,2001,10,October,4,Northeast
2001-10-01,Derby Line,Vermont,209,Canada,Public Transportation,3449,2001,10,October,4,Northeast
2001-10-01,Detroit,Michigan,3801,Canada,Commercial Transportation,287152,2001,10,October,4,Great Lakes
2001-10-01,Detroit,Michigan,3801,Canada,Personal Transportation,1154288,2001,10,October,4,Great Lakes
2001-10-01,Detroit,Michigan,3801,Canada,Public Transportation,82420,2001,10,October,4,Great Lakes
2001-10-01,Detroit,Michigan,3801,Canada,Rail Transportation,89313,2001,10,October,4,Great Lakes
2001-10-01,Douglas,Arizona,2601,Mexico,Commercial Transportation,4760,2001,10,October,4,Southwest
2001-10-01,Douglas,Arizona,2601,Mexico,Personal Transportation,617719,2001,10,October,4,Southwest
2001-10-01,Douglas,Arizona,2601,Mexico,Public Transportation,2377,2001,10,October,4,Southwest
2001-10-01,Dunseith,North Dakota,3422,Canada,Commercial Transportation,3688,2001,10,October,4,Northern Plains
2001-10-01,Dunseith,North Dakota,3422,Canada,Personal Transportation,9798,2001,10,October,4,Northern Plains
2001-10-01,Dunseith,North Dakota,3422,Canada,Public Transportation,158,2001,10,October,4,Northern Plains
2001-10-01,Eagle Pass,Texas,2303,Mexico,Commercial Transportation,16692,2001,10,October,4,South
2001-10-01,Eagle Pass,Texas,2303,Mexico,Personal Transportation,929578,2001,10,October,4,South
2001-10-01,Eagle Pass,Texas,2303,Mexico,Public Transportation,1327,2001,10,October,4,South
2001-10-01,Eagle Pass,Texas,2303,Mexico,Rail Transportation,9389,2001,10,October,4,South
2001-10-01,Eastport,Idaho,3302,Canada,Commercial Transportation,7476,2001,10,October,4,Pacific Northwest
2001-10-01,Eastport,Idaho,3302,Canada,Personal Transportation,19808,2001,10,October,4,Pacific Northwest
2001-10-01,Eastport,Idaho,3302,Canada,Public Transportation,1232,2001,10,October,4,Pacific Northwest
2001-10-01,Eastport,Idaho,3302,Canada,Rail Transportation,5265,2001,10,October,4,Pacific Northwest
2001-10-01,El Paso,Texas,2402,Mexico,Commercial Transportation,118399,2001,10,October,4,South
2001-10-01,El Paso,Texas,2402,Mexico,Personal Transportation,3718786,2001,10,October,4,South
2001-10-01,El Paso,Texas,2402,Mexico,Public Transportation,13163,2001,10,October,4,South
2001-10-01,El Paso,Texas,2402,Mexico,Rail Transportation,3977,2001,10,October,4,South
2001-10-01,Ferry,Washington,3013,Canada,Commercial Transportation,411,2001,10,October,4,Pacific Northwest
2001-10-01,Ferry,Washington,3013,Canada,Personal Transportation,2704,2001,10,October,4,Pacific Northwest
2001-10-01,Fort Fairfield,Maine,107,Canada,Commercial Transportation,3294,2001,10,October,4,Northeast
2001-10-01,Fort Fairfield,Maine,107,Canada,Personal Transportation,42319,2001,10,October,4,Northeast
2001-10-01,Fort Kent,Maine,110,Canada,Commercial Transportation,3458,2001,10,October,4,Northeast
2001-10-01,Fort Kent,Maine,110,Canada,Personal Transportation,67972,2001,10,October,4,Northeast
2001-10-01,Fort Kent,Maine,110,Canada,Public Transportation,152,2001,10,October,4,Northeast
2001-10-01,Fortuna,North Dakota,3417,Canada,Commercial Transportation,837,2001,10,October,4,Northern Plains
2001-10-01,Fortuna,North Dakota,3417,Canada,Personal Transportation,2256,2001,10,October,4,Northern Plains
2001-10-01,Fortuna,North Dakota,3417,Canada,Public Transportation,394,2001,10,October,4,Northern Plains
2001-10-01,Frontier,Washington,3020,Canada,Commercial Transportation,2430,2001,10,October,4,Pacific Northwest
2001-10-01,Frontier,Washington,3020,Canada,Personal Transportation,8053,2001,10,October,4,Pacific Northwest
2001-10-01,Frontier,Washington,3020,Canada,Public Transportation,517,2001,10,October,4,Pacific Northwest
2001-10-01,Frontier,Washington,3020,Canada,Rail Transportation,727,2001,10,October,4,Pacific Northwest
2001-10-01,Grand Portage,Minnesota,3613,Canada,Commercial Transportation,7913,2001,10,October,4,Great Lakes
2001-10-01,Grand Portage,Minnesota,3613,Canada,Personal Transportation,41861,2001,10,October,4,Great Lakes
2001-10-01,Grand Portage,Minnesota,3613,Canada,Public Transportation,1802,2001,10,October,4,Great Lakes
2001-10-01,Hannah,North Dakota,3408,Canada,Commercial Transportation,122,2001,10,October,4,Northern Plains
2001-10-01,Hannah,North Dakota,3408,Canada,Personal Transportation,2025,2001,10,October,4,Northern Plains
2001-10-01,Hansboro,North Dakota,3415,Canada,Commercial Transportation,493,2001,10,October,4,Northern Plains
2001-10-01,Hansboro,North Dakota,3415,Canada,Personal Transportation,2645,2001,10,October,4,Northern Plains
2001-10-01,Hansboro,North Dakota,3415,Canada,Public Transportation,86,2001,10,October,4,Northern Plains
2001-10-01,Hidalgo,Texas,2305,Mexico,Commercial Transportation,63991,2001,10,October,4,South
2001-10-01,Hidalgo,Texas,2305,Mexico,Personal Transportation,1817010,2001,10,October,4,South
2001-10-01,Hidalgo,Texas,2305,Mexico,Public Transportation,51051,2001,10,October,4,South
2001-10-01,Highgate Springs,Vermont,212,Canada,Commercial Transportation,22546,2001,10,October,4,Northeast
2001-10-01,Highgate Springs,Vermont,212,Canada,Personal Transportation,102375,2001,10,October,4,Northeast
2001-10-01,Highgate Springs,Vermont,212,Canada,Public Transportation,7287,2001,10,October,4,Northeast
2001-10-01,Highgate Springs,Vermont,212,Canada,Rail Transportation,1739,2001,10,October,4,Northeast
2001-10-01,Houlton,Maine,106,Canada,Commercial Transportation,22054,2001,10,October,4,Northeast
2001-10-01,Houlton,Maine,106,Canada,Personal Transportation,101679,2001,10,October,4,Northeast
2001-10-01,Houlton,Maine,106,Canada,Public Transportation,971,2001,10,October,4,Northeast
2001-10-01,International Falls,Minnesota,3604,Canada,Commercial Transportation,6588,2001,10,October,4,Great Lakes
2001-10-01,International Falls,Minnesota,3604,Canada,Personal Transportation,100611,2001,10,October,4,Great Lakes
2001-10-01,International Falls,Minnesota,3604,Canada,Public Transportation,321,2001,10,October,4,Great Lakes
2001-10-01,International Falls,Minnesota,3604,Canada,Rail Transportation,21233,2001,10,October,4,Great Lakes
2001-10-01,Jackman,Maine,104,Canada,Commercial Transportation,12232,2001,10,October,4,Northeast
2001-10-01,Jackman,Maine,104,Canada,Personal Transportation,54750,2001,10,October,4,Northeast
2001-10-01,Jackman,Maine,104,Canada,Public Transportation,833,2001,10,October,4,Northeast
2001-10-01,Jackman,Maine,104,Canada,Rail Transportation,2370,2001,10,October,4,Northeast
2001-10-01,Kenneth G Ward,Washington,3023,Canada,Commercial Transportation,8246,2001,10,October,4,Pacific Northwest
2001-10-01,Kenneth G Ward,Washington,3023,Canada,Personal Transportation,130042,2001,10,October,4,Pacific Northwest
2001-10-01,Kenneth G Ward,Washington,3023,Canada,Public Transportation,209,2001,10,October,4,Pacific Northwest
2001-10-01,Laredo,Texas,2304,Mexico,Commercial Transportation,264041,2001,10,October,4,South
2001-10-01,Laredo,Texas,2304,Mexico,Personal Transportation,1918391,2001,10,October,4,South
2001-10-01,Laredo,Texas,2304,Mexico,Public Transportation,42166,2001,10,October,4,South
2001-10-01,Laredo,Texas,2304,Mexico,Rail Transportation,26074,2001,10,October,4,South
2001-10-01,Laurier,Washington,3016,Canada,Commercial Transportation,1947,2001,10,October,4,Pacific Northwest
2001-10-01,Laurier,Washington,3016,Canada,Personal Transportation,10352,2001,10,October,4,Pacific Northwest
2001-10-01,Laurier,Washington,3016,Canada,Public Transportation,400,2001,10,October,4,Pacific Northwest
2001-10-01,Laurier,Washington,3016,Canada,Rail Transportation,659,2001,10,October,4,Pacific Northwest
2001-10-01,Limestone,Maine,118,Canada,Commercial Transportation,1352,2001,10,October,4,Northeast
2001-10-01,Limestone,Maine,118,Canada,Personal Transportation,14043,2001,10,October,4,Northeast
2001-10-01,Limestone,Maine,118,Canada,Public Transportation,38,2001,10,October,4,Northeast
2001-10-01,Lukeville,Arizona,2602,Mexico,Commercial Transportation,440,2001,10,October,4,Southwest
2001-10-01,Lukeville,Arizona,2602,Mexico,Personal Transportation,144643,2001,10,October,4,Southwest
2001-10-01,Lukeville,Arizona,2602,Mexico,Public Transportation,1556,2001,10,October,4,Southwest
2001-10-01,Madawaska,Maine,109,Canada,Commercial Transportation,5457,2001,10,October,4,Northeast
2001-10-01,Madawaska,Maine,109,Canada,Personal Transportation,133877,2001,10,October,4,Northeast
2001-10-01,Madawaska,Maine,109,Canada,Public Transportation,42,2001,10,October,4,Northeast
2001-10-01,Maida,North Dakota,3416,Canada,Commercial Transportation,444,2001,10,October,4,Northern Plains
2001-10-01,Maida,North Dakota,3416,Canada,Personal Transportation,3478,2001,10,October,4,Northern Plains
2001-10-01,Maida,North Dakota,3416,Canada,Public Transportation,111,2001,10,October,4,Northern Plains
2001-10-01,Massena,New York,704,Canada,Commercial Transportation,13900,2001,10,October,4,Northeast
2001-10-01,Massena,New York,704,Canada,Personal Transportation,242600,2001,10,October,4,Northeast
2001-10-01,Massena,New York,704,Canada,Public Transportation,8111,2001,10,October,4,Northeast
2001-10-01,Metaline Falls,Washington,3025,Canada,Commercial Transportation,887,2001,10,October,4,Pacific Northwest
2001-10-01,Metaline Falls,Washington,3025,Canada,Personal Transportation,6484,2001,10,October,4,Pacific Northwest
2001-10-01,Metaline Falls,Washington,3025,Canada,Public Transportation,53,2001,10,October,4,Pacific Northwest
2001-10-01,Morgan,Montana,3319,Canada,Commercial Transportation,469,2001,10,October,4,Northern Plains
2001-10-01,Morgan,Montana,3319,Canada,Personal Transportation,1136,2001,10,October,4,Northern Plains
2001-10-01,Naco,Arizona,2603,Mexico,Commercial Transportation,1426,2001,10,October,4,Southwest
2001-10-01,Naco,Arizona,2603,Mexico,Personal Transportation,89213,2001,10,October,4,Southwest
2001-10-01,Neche,North Dakota,3404,Canada,Commercial Transportation,3088,2001,10,October,4,Northern Plains
2001-10-01,Neche,North Dakota,3404,Canada,Personal Transportation,10083,2001,10,October,4,Northern Plains
2001-10-01,Neche,North Dakota,3404,Canada,Public Transportation,26,2001,10,October,4,Northern Plains
2001-10-01,Nighthawk,Washington,3011,Canada,Commercial Transportation,1,2001,10,October,4,Pacific Northwest
2001-10-01,Nighthawk,Washington,3011,Canada,Personal Transportation,1385,2001,10,October,4,Pacific Northwest
2001-10-01,Nogales,Arizona,2604,Mexico,Commercial Transportation,31392,2001,10,October,4,Southwest
2001-10-01,Nogales,Arizona,2604,Mexico,Personal Transportation,1276616,2001,10,October,4,Southwest
2001-10-01,Nogales,Arizona,2604,Mexico,Public Transportation,7919,2001,10,October,4,Southwest
2001-10-01,Nogales,Arizona,2604,Mexico,Rail Transportation,5107,2001,10,October,4,Southwest
2001-10-01,Noonan,North Dakota,3420,Canada,Commercial Transportation,297,2001,10,October,4,Northern Plains
2001-10-01,Noonan,North Dakota,3420,Canada,Personal Transportation,5376,2001,10,October,4,Northern Plains
2001-10-01,Northgate,North Dakota,3406,Canada,Commercial Transportation,934,2001,10,October,4,Northern Plains
2001-10-01,Northgate,North Dakota,3406,Canada,Personal Transportation,4325,2001,10,October,4,Northern Plains
2001-10-01,Norton,Vermont,211,Canada,Commercial Transportation,3868,2001,10,October,4,Northeast
2001-10-01,Norton,Vermont,211,Canada,Personal Transportation,17972,2001,10,October,4,Northeast
2001-10-01,Norton,Vermont,211,Canada,Rail Transportation,2406,2001,10,October,4,Northeast
2001-10-01,Noyes,Minnesota,3402,Canada,Commercial Transportation,2591,2001,10,October,4,Great Lakes
2001-10-01,Noyes,Minnesota,3402,Canada,Personal Transportation,17033,2001,10,October,4,Great Lakes
2001-10-01,Noyes,Minnesota,3402,Canada,Public Transportation,1634,2001,10,October,4,Great Lakes
2001-10-01,Noyes,Minnesota,3402,Canada,Rail Transportation,6718,2001,10,October,4,Great Lakes
2001-10-01,Ogdensburg,New York,701,Canada,Commercial Transportation,6674,2001,10,October,4,Northeast
2001-10-01,Ogdensburg,New York,701,Canada,Personal Transportation,66975,2001,10,October,4,Northeast
2001-10-01,Ogdensburg,New York,701,Canada,Public Transportation,760,2001,10,October,4,Northeast
2001-10-01,Opheim,Montana,3317,Canada,Commercial Transportation,461,2001,10,October,4,Northern Plains
2001-10-01,Opheim,Montana,3317,Canada,Personal Transportation,1151,2001,10,October,4,Northern Plains
2001-10-01,Opheim,Montana,3317,Canada,Public Transportation,24,2001,10,October,4,Northern Plains
2001-10-01,Oroville,Washington,3019,Canada,Commercial Transportation,5438,2001,10,October,4,Pacific Northwest
2001-10-01,Oroville,Washington,3019,Canada,Personal Transportation,56482,2001,10,October,4,Pacific Northwest
2001-10-01,Oroville,Washington,3019,Canada,Public Transportation,2201,2001,10,October,4,Pacific Northwest
2001-10-01,Otay Mesa,California,2506,Mexico,Commercial Transportation,130585,2001,10,October,4,Southwest
2001-10-01,Otay Mesa,California,2506,Mexico,Personal Transportation,776334,2001,10,October,4,Southwest
2001-10-01,Otay Mesa,California,2506,Mexico,Public Transportation,49386,2001,10,October,4,Southwest
2001-10-01,Otay Mesa,California,2506,Mexico,Rail Transportation,352,2001,10,October,4,Southwest
2001-10-01,Pembina,North Dakota,3401,Canada,Commercial Transportation,37546,2001,10,October,4,Northern Plains
2001-10-01,Pembina,North Dakota,3401,Canada,Personal Transportation,59957,2001,10,October,4,Northern Plains
2001-10-01,Pembina,North Dakota,3401,Canada,Public Transportation,6324,2001,10,October,4,Northern Plains
2001-10-01,Piegan,Montana,3316,Canada,Commercial Transportation,578,2001,10,October,4,Northern Plains
2001-10-01,Piegan,Montana,3316,Canada,Personal Transportation,39626,2001,10,October,4,Northern Plains
2001-10-01,Piegan,Montana,3316,Canada,Public Transportation,24,2001,10,October,4,Northern Plains
2001-10-01,Pinecreek,Minnesota,3425,Canada,Commercial Transportation,187,2001,10,October,4,Great Lakes
2001-10-01,Pinecreek,Minnesota,3425,Canada,Personal Transportation,2026,2001,10,October,4,Great Lakes
2001-10-01,Point Roberts,Washington,3017,Canada,Commercial Transportation,980,2001,10,October,4,Pacific Northwest
2001-10-01,Point Roberts,Washington,3017,Canada,Personal Transportation,136034,2001,10,October,4,Pacific Northwest
2001-10-01,Point Roberts,Washington,3017,Canada,Public Transportation,2542,2001,10,October,4,Pacific Northwest
2001-10-01,Port Huron,Michigan,3802,Canada,Commercial Transportation,152087,2001,10,October,4,Great Lakes
2001-10-01,Port Huron,Michigan,3802,Canada,Personal Transportation,448911,2001,10,October,4,Great Lakes
2001-10-01,Port Huron,Michigan,3802,Canada,Public Transportation,14945,2001,10,October,4,Great Lakes
2001-10-01,Port Huron,Michigan,3802,Canada,Rail Transportation,39611,2001,10,October,4,Great Lakes
2001-10-01,Portal,North Dakota,3403,Canada,Commercial Transportation,12533,2001,10,October,4,Northern Plains
2001-10-01,Portal,North Dakota,3403,Canada,Personal Transportation,26913,2001,10,October,4,Northern Plains
2001-10-01,Portal,North Dakota,3403,Canada,Public Transportation,1920,2001,10,October,4,Northern Plains
2001-10-01,Portal,North Dakota,3403,Canada,Rail Transportation,15892,2001,10,October,4,Northern Plains
2001-10-01,Porthill,Idaho,3308,Canada,Commercial Transportation,1412,2001,10,October,4,Pacific Northwest
2001-10-01,Porthill,Idaho,3308,Canada,Personal Transportation,26667,2001,10,October,4,Pacific Northwest
2001-10-01,Porthill,Idaho,3308,Canada,Public Transportation,654,2001,10,October,4,Pacific Northwest
2001-10-01,Portland,Maine,101,Canada,Commercial Transportation,19,2001,10,October,4,Northeast
2001-10-01,Portland,Maine,101,Canada,Personal Transportation,8466,2001,10,October,4,Northeast
2001-10-01,Portland,Maine,101,Canada,Public Transportation,513,2001,10,October,4,Northeast
2001-10-01,Presidio,Texas,2403,Mexico,Commercial Transportation,1137,2001,10,October,4,South
2001-10-01,Presidio,Texas,2403,Mexico,Personal Transportation,182302,2001,10,October,4,South
2001-10-01,Presidio,Texas,2403,Mexico,Public Transportation,363,2001,10,October,4,South
2001-10-01,Progreso,Texas,2309,Mexico,Commercial Transportation,4465,2001,10,October,4,South
2001-10-01,Progreso,Texas,2309,Mexico,Personal Transportation,324236,2001,10,October,4,South
2001-10-01,Progreso,Texas,2309,Mexico,Public Transportation,1669,2001,10,October,4,South
2001-10-01,Raymond,Montana,3301,Canada,Commercial Transportation,4748,2001,10,October,4,Northern Plains
2001-10-01,Raymond,Montana,3301,Canada,Personal Transportation,9527,2001,10,October,4,Northern Plains
